modelo,vector_size,window,epochs,sg,min_count,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1,mean_test_roc_auc,std_test_roc_auc,params
ExtraTrees,160,5,20,1,1,0.7134428150123217,0.018638783225534916,0.8050667252973767,0.040900181306851295,0.3274649859943978,0.05605469832782107,0.46238460907626083,0.059828529503334296,0.7839538846322407,0.024681723893908967,"{'model__max_depth': 6, 'model__n_estimators': 100}"
RandomForest,256,3,20,1,1,0.7174968690663757,0.024087472609639962,0.7754742586060971,0.06166415792023728,0.3654341736694678,0.056165601315083455,0.4941553265044017,0.055112344122321834,0.7555249408025138,0.028542553988138982,"{'model__max_depth': 3, 'model__n_estimators': 50}"
RandomForest,256,3,20,1,1,0.7206459823051751,0.02182126006556495,0.7838480573188666,0.05870063426050052,0.3701260504201681,0.05039390266702454,0.5004619854871778,0.05119936960744363,0.7575630792886285,0.028418746589444602,"{'model__max_depth': 3, 'model__n_estimators': 100}"
RandomForest,256,3,20,1,1,0.7525734254433807,0.014989782105399294,0.8043220099785386,0.0386831583915059,0.4634453781512605,0.02976505173673622,0.5874086455236797,0.02789332651944808,0.8089732069702947,0.017279902652905542,"{'model__max_depth': 6, 'model__n_estimators': 50}"
RandomForest,256,3,20,1,1,0.753023875893831,0.013324152011676846,0.8002519513366518,0.03695059117507889,0.469327731092437,0.02740105790382049,0.5909405484986177,0.024545684228401376,0.807201246414148,0.017725450135711068,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,256,3,20,1,1,0.7633660566395992,0.01611263459007236,0.771296663387076,0.03924220130131702,0.5401820728291316,0.038938468445320264,0.6341367880383942,0.029132178597592255,0.807421766125259,0.020065349209632852,"{'model__max_depth': 3, 'model__n_estimators': 50}"
LightGBM,256,3,20,1,1,0.7728214761847049,0.014526745161025489,0.7641294291719174,0.030937143827737074,0.5850980392156861,0.04186186183143695,0.6615132902272558,0.027620973088959992,0.8171303412933988,0.019779715876798658,"{'model__max_depth': 3, 'model__n_estimators': 100}"
LightGBM,256,3,20,1,1,0.778669252211853,0.01841465418919577,0.7560469774333005,0.04054345726942149,0.6217507002801119,0.051198668141730116,0.680571013416926,0.031003576224878635,0.8222720663426696,0.020610964706774447,"{'model__max_depth': 3, 'model__n_estimators': 200}"
LightGBM,256,3,20,1,1,0.7710156344685493,0.017314962755616906,0.7417834248029657,0.03679952282275322,0.6135154061624648,0.03351785251770298,0.6707866226479945,0.025255258678865185,0.8263825979984716,0.021895207967099838,"{'model__max_depth': 6, 'model__n_estimators': 50}"
LightGBM,256,3,20,1,1,0.7786753120833839,0.018226964578431763,0.7489847340581826,0.03672826656535556,0.632450980392157,0.04305510065898735,0.6845952578647966,0.027614881262037615,0.8285018924527391,0.022247476805977193,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,256,3,20,1,1,0.78316567688765,0.015181808399931237,0.75647548437943,0.032544422651351816,0.6371148459383753,0.03966637777101576,0.6905769929975943,0.024446889786881757,0.8295074622465087,0.026211090668375254,"{'model__max_depth': 6, 'model__n_estimators': 200}"
LightGBM,256,3,20,1,1,0.7768694703672283,0.015613155870862983,0.7562950347947252,0.031377427382655955,0.6123249299719887,0.036640058137088344,0.6758513901062976,0.025456635736901104,0.8298652447861616,0.02072710842435949,"{'model__max_depth': 9, 'model__n_estimators': 50}"
LightGBM,256,3,20,1,1,0.7827152264371995,0.019123561886138785,0.7569007731772105,0.03580449646721298,0.6335574229691876,0.03409805889002532,0.689187064038736,0.02820480470065063,0.8289927689577894,0.027042334559787193,"{'model__max_depth': 9, 'model__n_estimators': 100}"
LightGBM,256,3,20,1,1,0.7822688159011029,0.02260557171325108,0.7562327798680701,0.03974047384572085,0.6336134453781512,0.04200985003100229,0.6886388055586553,0.03290383122939387,0.8290957563603035,0.0285628436135716,"{'model__max_depth': 9, 'model__n_estimators': 200}"
ExtraTrees,256,3,20,1,1,0.6743182644527936,0.026807330766283825,0.8097902675467875,0.11878744716127917,0.18803921568627452,0.06036103249980798,0.3016218125165661,0.08333331655715735,0.7369387010066906,0.03199929716427608,"{'model__max_depth': 3, 'model__n_estimators': 50}"
ExtraTrees,256,3,20,1,1,0.6702702702702703,0.021874978310304004,0.8203893133371063,0.1132310791501226,0.1739075630252101,0.056028117706335416,0.2826629603687434,0.07703098054373834,0.7319753618150953,0.03041298563871319,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,256,3,20,1,1,0.726503858118208,0.019862507205519808,0.7957645438269465,0.04354154432808401,0.37950980392156863,0.053135529091371085,0.5116253509756888,0.05341468025226925,0.7861069922521002,0.021272629163725864,"{'model__max_depth': 6, 'model__n_estimators': 50}"
ExtraTrees,256,3,20,1,1,0.7264977982466772,0.023992965977694767,0.7954278627519303,0.04132272324966172,0.37831932773109245,0.0643817837906422,0.5098700861407097,0.06539712733480983,0.787340431253428,0.020826172459218518,"{'model__max_depth': 6, 'model__n_estimators': 100}"
RandomForest,256,5,20,1,1,0.7192966509110007,0.020525514837247235,0.7681631189702325,0.043226471889616355,0.37718487394957984,0.055469768954909904,0.50343905551433,0.05410920828345756,0.7664230909755206,0.026131583685776186,"{'model__max_depth': 3, 'model__n_estimators': 50}"
RandomForest,256,5,20,1,1,0.7183937300529228,0.01851830332065605,0.7645552484637153,0.039778619770031665,0.377156862745098,0.050829896451892446,0.50296345282684,0.04884263271385041,0.7661829288999001,0.023792914435415334,"{'model__max_depth': 3, 'model__n_estimators': 100}"
RandomForest,256,5,20,1,1,0.7476164505312488,0.02101541206628189,0.7787381340287771,0.04829561869583371,0.4715966386554622,0.04333106992544318,0.5863747840505577,0.0408824725108888,0.8062225381001866,0.02118638315120768,"{'model__max_depth': 6, 'model__n_estimators': 50}"
RandomForest,256,5,20,1,1,0.7557104189391186,0.02413020721660161,0.7998438345654744,0.04789518260153982,0.47750700280112046,0.04922961019393871,0.5969961435477431,0.04766084605983283,0.8097249268902524,0.022098078573343036,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,256,5,20,1,1,0.7570678301620006,0.01950518428871488,0.7542380960496236,0.0397520516822331,0.5378011204481793,0.03246427603915296,0.6273401131620476,0.031089071612000953,0.8073119559365056,0.01722401988904593,"{'model__max_depth': 3, 'model__n_estimators': 50}"
LightGBM,256,5,20,1,1,0.7651779582272856,0.014111680052733224,0.7432798834511163,0.03101796546729317,0.5875630252100841,0.03559450446745435,0.6553048613400033,0.023679890983415382,0.819575530095673,0.01592498191602217,"{'model__max_depth': 3, 'model__n_estimators': 100}"
LightGBM,256,5,20,1,1,0.774178887407587,0.010801662217784764,0.7423633746399692,0.028292206164818617,0.6253221288515406,0.029006937848216147,0.6779957207352755,0.016836058114769098,0.8261077249052589,0.018273380690626,"{'model__max_depth': 3, 'model__n_estimators': 200}"
LightGBM,256,5,20,1,1,0.7835999676806851,0.025858728484987503,0.7621632475511028,0.0365908580284928,0.6263865546218487,0.05177290548273586,0.6870047282508085,0.04283339965421455,0.831066771149378,0.02534847950825174,"{'model__max_depth': 6, 'model__n_estimators': 50}"
LightGBM,256,5,20,1,1,0.7903627843089727,0.01974199967003016,0.758841416489674,0.02509436014101237,0.658375350140056,0.04588188266518688,0.7043817075155088,0.03282755964648507,0.836795575841677,0.02531254173127338,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,256,5,20,1,1,0.7867834201914921,0.018582225489235504,0.7524568145454043,0.030852006913458453,0.6572408963585434,0.048091291975237066,0.7004681983238044,0.030878963413989022,0.837376326072585,0.02439571493263056,"{'model__max_depth': 6, 'model__n_estimators': 200}"
LightGBM,256,5,20,1,1,0.7836120874237467,0.01645392506663252,0.7583631925482894,0.029975036878892965,0.6347338935574229,0.03647909602281013,0.6902970677022056,0.02604232902252878,0.8313689672420329,0.023571959674206226,"{'model__max_depth': 9, 'model__n_estimators': 50}"
LightGBM,256,5,20,1,1,0.7890215327435058,0.015656873107385918,0.7663816323373728,0.033510605355543795,0.6442296918767507,0.04083764635546159,0.6987027259485238,0.025680050587100135,0.8324894724630569,0.02325818469846888,"{'model__max_depth': 9, 'model__n_estimators': 100}"
LightGBM,256,5,20,1,1,0.7863329697410415,0.019195938624319953,0.7563442213994926,0.0264807847640909,0.6489775910364146,0.06215187158933207,0.6965158046051124,0.03945591986469513,0.8366384865593334,0.024040316599861757,"{'model__max_depth': 9, 'model__n_estimators': 200}"
ExtraTrees,256,5,20,1,1,0.6675675675675676,0.021300092037722512,0.855820764203117,0.12540317232158135,0.15252100840336136,0.04255039340708287,0.25684830197061553,0.067317696772918,0.7524133320947124,0.03136034056671793,"{'model__max_depth': 3, 'model__n_estimators': 50}"
ExtraTrees,256,5,20,1,1,0.6662182361733932,0.021708143995227656,0.8329390217625512,0.12860222446121358,0.15492997198879552,0.04652132346088056,0.25854534697100545,0.07154350392610764,0.7429087989792341,0.03354683521835866,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,256,5,20,1,1,0.7314285137155093,0.017975139035789223,0.819429233212557,0.04376806426296789,0.37946778711484586,0.05060195985318604,0.5162395011113221,0.04958773240439823,0.7862456548259842,0.017020222670472127,"{'model__max_depth': 6, 'model__n_estimators': 50}"
ExtraTrees,256,5,20,1,1,0.7300791823213347,0.01704690929641066,0.8172304342225303,0.05148407321042409,0.3782633053221288,0.05379273779913566,0.5138143355997535,0.050942475066393614,0.7908653300524696,0.018204894058230905,"{'model__max_depth': 6, 'model__n_estimators': 100}"
